zabbix_host,train,type,coach,ip,mac,serial,config,firmware
50_6022_MAR3-B1,6022,AP,2,10.179.22.218,00:14:5A:04:78:CB,3623-073001-1-05-00001009-2401,AP4-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,2,10.179.22.220,00:14:5A:04:79:96,3623-073001-1-05-00001058-2401,AP3-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,2,10.179.22.228,00:14:5A:04:79:7E,3623-073001-1-05-00001052-2401,AP1-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,2,10.179.22.236,00:14:5A:04:79:DA,3623-073001-1-05-00001075-2401,AP2-v1,6.10.0-0
50_6022_MAR3-B1,6022,SW,2,10.179.22.196,A0:59:3A:D0:73:60,240923,nv6-C3-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,2,10.179.22.204,A0:59:3A:D0:71:C0,240910,nv6-C1-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,2,10.179.22.205,A0:59:3A:D0:78:A0,240965,nv6-C2-v8-141,7.4.2
50_6022_MAR3-B1,6022,AP,3,10.179.22.226,00:14:5A:04:71:79,3623-073001-1-05-00001163-2402,AP4-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,3,10.179.22.230,00:14:5A:04:79:6E,3623-073001-1-05-00001048-2401,AP3-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,3,10.179.22.234,00:14:5A:04:79:6A,3623-073001-1-05-00001047-2401,AP2-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,3,10.179.22.237,00:14:5A:04:79:1B,3623-073001-1-05-00001029-2401,AP1-v1,6.10.0-0
50_6022_MAR3-B1,6022,BOX,3,10.179.22.1,7C:70:BC:70:D7:09,box1-t22.dostoneu-nv6.21net.com,2025.2.1 - b0d6e087 - _,6.1.0-31-amd64
50_6022_MAR3-B1,6022,SW,3,10.179.22.193,A0:59:3A:D0:7C:80,240996,nv6-D1-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,3,10.179.22.198,A0:59:3A:D0:7C:00,240992,nv6-D2-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,3,10.179.22.202,A0:59:3A:D0:7B:C0,240990,nv6-D3-v8-141,7.4.2
50_6022_MAR3-B1,6022,AP,4,10.179.22.219,00:14:5A:04:46:BF,3623-073001-1-05-00000522-2319,AP4-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,4,10.179.22.225,00:14:5A:04:79:86,3623-073001-1-05-00001054-2401,AP3-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,4,10.179.22.232,00:14:5A:04:79:0B,3623-073001-1-05-00001025-2401,AP2-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,4,10.179.22.241,00:14:5A:04:79:03,3623-073001-1-05-00001023-2401,AP1-v1,6.10.0-0
50_6022_MAR3-B1,6022,SW,4,10.179.22.189,A0:59:3A:D0:79:40,240970,nv6-E1-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,4,10.179.22.199,A0:59:3A:D0:7A:C0,240982,nv6-E2-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,4,10.179.22.201,A0:59:3A:D0:7A:40,240978,nv6-E3-v8-141,7.4.2
50_6022_MAR3-B1,6022,AP,5,10.179.22.221,00:14:5A:04:79:D6,3623-073001-1-05-00001074-2401,AP4-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,5,10.179.22.224,00:14:5A:04:7D:6F,3623-073001-1-05-00001191-2406,AP3-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,5,10.179.22.233,00:14:5A:04:78:67,3623-073001-1-05-00000984-2401,AP1-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,5,10.179.22.239,00:14:5A:04:79:DE,3623-073001-1-05-00001076-2401,AP2-v1,6.10.0-0
50_6022_MAR3-B1,6022,SW,5,10.179.22.179,A0:59:3A:D0:78:80,240964,nv6-F3-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,5,10.179.22.197,A0:59:3A:D0:79:20,240969,nv6-F1-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,5,10.179.22.203,A0:59:3A:D0:7A:80,240980,nv6-F2-v8-141,7.4.2
50_6022_MAR3-B1,6022,AP,6,10.179.22.223,00:14:5A:04:7F:2B,3623-073001-1-05-00001302-2406,AP4-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,6,10.179.22.227,00:14:5A:04:7A:80,3623-073001-1-05-00001108-2401,AP3-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,6,10.179.22.238,00:14:5A:04:79:CE,3623-073001-1-05-00001072-2401,AP1-v1,6.10.0-0
50_6022_MAR3-B1,6022,AP,6,10.179.22.240,00:14:5A:04:7E:B7,3623-073001-1-05-00001273-2406,AP2-v1,6.10.0-0
50_6022_MAR3-B1,6022,SW,6,10.179.22.178,A0:59:3A:D0:78:00,240960,nv6-B3-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,6,10.179.22.182,A0:59:3A:D0:56:40,240690,nv6-B2-v8-141,7.4.2
50_6022_MAR3-B1,6022,SW,6,10.179.22.188,A0:59:3A:D0:77:A0,240957,nv6-B1-v8-141,7.4.2
50_6023_MAR3-B1,6023,AP,1,10.179.23.221,00:14:5A:04:37:35,3623-073001-1-05-00000374-2250,AP4-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,1,10.179.23.226,00:14:5A:04:6A:BA,3623-073001-1-05-00000905-2343,AP3-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,1,10.179.23.234,00:14:5A:04:64:D9,3623-073001-1-05-00000889-2341,AP2-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,1,10.179.23.236,00:14:5A:04:62:15,3623-073001-1-05-00000760-2341,AP1-v1,6.11.2-0
50_6023_MAR3-B1,6023,SW,1,10.179.23.138,A0:59:3A:D0:46:40,230562,nv6-A2-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,1,10.179.23.199,A0:59:3A:D0:59:A0,240717,nv6-A3-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,1,10.179.23.208,A0:59:3A:D0:61:20,240777,nv6-A1-v8-138,7.4.2
50_6023_MAR3-B1,6023,AP,2,10.179.23.219,00:14:5A:04:61:B1,3623-073001-1-05-00000745-2341,AP4-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,2,10.179.23.223,00:14:5A:04:64:B1,3623-073001-1-05-00000879-2341,AP3-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,2,10.179.23.224,00:14:5A:04:64:45,3623-073001-1-05-00000852-2341,AP1-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,2,10.179.23.235,00:14:5A:04:64:D5,3623-073001-1-05-00000888-2341,AP2-v1,6.11.2-0
50_6023_MAR3-B1,6023,SW,2,10.179.23.190,A0:59:3A:D0:62:20,240785,nv6-C2-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,2,10.179.23.198,A0:59:3A:D0:77:80,240956,nv6-C3-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,2,10.179.23.204,A0:59:3A:D0:5A:E0,240727,nv6-C1-v8-138,7.4.2
50_6023_MAR3-B1,6023,AP,3,10.179.23.220,00:14:5A:04:61:AD,3623-073001-1-05-00000744-2341,AP3-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,3,10.179.23.222,00:14:5A:04:6A:CE,3623-073001-1-05-00000910-2343,AP4-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,3,10.179.23.231,00:14:5A:04:64:D1,3623-073001-1-05-00000887-2341,AP2-v1,6.11.2-0
50_6023_MAR3-B1,6023,AP,3,10.179.23.233,00:14:5A:04:62:63,3623-073001-1-05-00000777-2341,AP1-v1,6.11.2-0
50_6023_MAR3-B1,6023,BOX,3,10.179.23.1,7C:70:BC:70:D5:D7,box1-t23.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6023_MAR3-B1,6023,SW,3,10.179.23.197,A0:59:3A:D0:59:20,240713,nv6-D1-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,3,10.179.23.205,A0:59:3A:D0:65:00,240808,nv6-D3-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,3,10.179.23.207,A0:59:3A:D0:59:60,240715,nv6-D2-v8-138,7.4.2
50_6023_MAR3-B1,6023,AP,4,10.179.23.218,00:14:5A:04:62:83,3623-073001-1-05-00000785-2341,AP1m-v1-00145a046283,6.11.2-0
50_6023_MAR3-B1,6023,AP,4,10.179.23.228,00:14:5A:04:61:EB,3623-073001-1-05-00000751-2341,AP4m-v1-00145a0461eb,6.11.2-0
50_6023_MAR3-B1,6023,AP,4,10.179.23.230,00:14:5A:04:6A:D6,3623-073001-1-05-00000912-2343,AP3m-v1-00145a046ad6,6.11.2-0
50_6023_MAR3-B1,6023,AP,4,10.179.23.239,00:14:5A:04:62:7F,3623-073001-1-05-00000784-2341,AP2m-v1-00145a04627f,6.11.2-0
50_6023_MAR3-B1,6023,SW,4,10.179.23.196,A0:59:3A:D0:52:E0,240663,nv6-E2-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,4,10.179.23.201,A0:59:3A:D0:55:40,240682,nv6-E1-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,4,10.179.23.203,A0:59:3A:D0:60:80,240772,nv6-E3-v8-138,7.4.2
50_6023_MAR3-B1,6023,AP,5,10.179.23.227,00:14:5A:04:62:5F,3623-073001-1-05-00000776-2341,AP4m-v1-00145a04625f,6.11.2-0
50_6023_MAR3-B1,6023,AP,5,10.179.23.237,00:14:5A:04:6A:CA,3623-073001-1-05-00000909-2343,AP3m-v1-00145a046aca,6.11.2-0
50_6023_MAR3-B1,6023,AP,5,10.179.23.238,00:14:5A:04:59:8B,3623-073001-1-05-00000739-2333,AP2m-v1-00145a04598b,6.11.2-0
50_6023_MAR3-B1,6023,AP,5,10.179.23.241,00:14:5A:04:64:35,3623-073001-1-05-00000848-2341,AP1m-v1-00145a046435,6.11.2-0
50_6023_MAR3-B1,6023,SW,5,10.179.23.192,A0:59:3A:D0:5E:A0,240757,nv6-F2-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,5,10.179.23.202,A0:59:3A:D0:5F:40,240762,nv6-F1-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,5,10.179.23.206,A0:59:3A:D0:5D:C0,240750,nv6-F3-v8-138,7.4.2
50_6023_MAR3-B1,6023,AP,6,10.179.23.225,00:14:5A:04:58:57,3623-073001-1-05-00000663-2333,AP4m-v1-00145a045857,6.11.2-0
50_6023_MAR3-B1,6023,AP,6,10.179.23.229,00:14:5A:04:61:C1,3623-073001-1-05-00000749-2341,AP3m-v1-00145a0461c1,6.11.2-0
50_6023_MAR3-B1,6023,AP,6,10.179.23.232,00:14:5A:04:63:3F,3623-073001-1-05-00000827-2341,AP2m-v1-00145a04633f,6.11.2-0
50_6023_MAR3-B1,6023,AP,6,10.179.23.240,00:14:5A:04:58:A7,3623-073001-1-05-00000683-2333,AP1m-v1-00145a0458a7,6.11.2-0
50_6023_MAR3-B1,6023,SW,6,10.179.23.184,A0:59:3A:D0:63:40,240794,nv6-B2-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,6,10.179.23.185,A0:59:3A:D0:3B:00,230472,nv6-B1-v8-138,7.4.2
50_6023_MAR3-B1,6023,SW,6,10.179.23.200,A0:59:3A:D0:2A:C0,230342,nv6-B3-v8-138,7.4.2
50_6024_MAR3-B1,6024,AP,1,,,,,
50_6024_MAR3-B1,6024,AP,1,,,,,
50_6024_MAR3-B1,6024,AP,1,,,,,
50_6024_MAR3-B1,6024,AP,1,,,,,
50_6024_MAR3-B1,6024,SW,1,,,,,
50_6024_MAR3-B1,6024,SW,1,,,,,
50_6024_MAR3-B1,6024,SW,1,,,,,
50_6024_MAR3-B1,6024,AP,2,,,,,
50_6024_MAR3-B1,6024,AP,2,,,,,
50_6024_MAR3-B1,6024,AP,2,,,,,
50_6024_MAR3-B1,6024,AP,2,,,,,
50_6024_MAR3-B1,6024,SW,2,,,,,
50_6024_MAR3-B1,6024,SW,2,,,,,
50_6024_MAR3-B1,6024,SW,2,,,,,
50_6024_MAR3-B1,6024,AP,3,,,,,
50_6024_MAR3-B1,6024,AP,3,,,,,
50_6024_MAR3-B1,6024,AP,3,,,,,
50_6024_MAR3-B1,6024,AP,3,,,,,
50_6024_MAR3-B1,6024,BOX,3,10.179.24.1,7C:70:BC:70:D6:4E,box1-t24.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6024_MAR3-B1,6024,SW,3,,,,,
50_6024_MAR3-B1,6024,SW,3,,,,,
50_6024_MAR3-B1,6024,SW,3,0.0.0.0,A0:59:3A:D0:58:20,unknown,unknown,unknown
50_6024_MAR3-B1,6024,AP,4,,,,,
50_6024_MAR3-B1,6024,AP,4,,,,,
50_6024_MAR3-B1,6024,AP,4,,,,,
50_6024_MAR3-B1,6024,AP,4,,,,,
50_6024_MAR3-B1,6024,SW,4,,,,,
50_6024_MAR3-B1,6024,SW,4,,,,,
50_6024_MAR3-B1,6024,SW,4,,,,,
50_6024_MAR3-B1,6024,AP,5,,,,,
50_6024_MAR3-B1,6024,AP,5,,,,,
50_6024_MAR3-B1,6024,AP,5,,,,,
50_6024_MAR3-B1,6024,AP,5,,,,,
50_6024_MAR3-B1,6024,SW,5,,,,,
50_6024_MAR3-B1,6024,SW,5,,,,,
50_6024_MAR3-B1,6024,SW,5,,,,,
50_6024_MAR3-B1,6024,AP,6,,,,,
50_6024_MAR3-B1,6024,AP,6,,,,,
50_6024_MAR3-B1,6024,AP,6,,,,,
50_6024_MAR3-B1,6024,AP,6,,,,,
50_6024_MAR3-B1,6024,SW,6,,,,,
50_6024_MAR3-B1,6024,SW,6,,,,,
50_6024_MAR3-B1,6024,SW,6,,,,,
50_6025_MAR3-B1,6025,AP,1,10.179.25.225,00:14:5A:04:79:49,3623-073001-1-05-00001039-2401,AP4-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,1,10.179.25.229,00:14:5A:04:61:BD,3623-073001-1-05-00000748-2341,AP2-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,1,10.179.25.230,00:14:5A:04:7D:67,3623-073001-1-05-00001189-2406,AP3-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,1,10.179.25.232,00:14:5A:04:8F:82,3623-073001-1-05-00001506-2420,AP1-v1,6.10.0-0
50_6025_MAR3-B1,6025,SW,1,10.179.25.181,A0:59:3A:D0:60:C0,240774,nv6-A3-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,1,10.179.25.186,A0:59:3A:D0:43:20,230537,nv6-A2-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,1,10.179.25.192,A0:59:3A:D0:58:00,240704,nv6-A1-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,AP,2,10.179.25.219,00:14:5A:04:78:57,3623-073001-1-05-00000980-2401,AP4-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,2,10.179.25.223,00:14:5A:04:79:AA,3623-073001-1-05-00001063-2401,AP3-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,2,10.179.25.236,00:14:5A:04:78:5B,3623-073001-1-05-00000981-2401,AP2-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,2,10.179.25.238,00:14:5A:04:62:3D,3623-073001-1-05-00000768-2341,AP1-v1,6.10.0-0
50_6025_MAR3-B1,6025,SW,2,10.179.25.179,A0:59:3A:D0:37:40,230442,nv6-C3-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,2,10.179.25.183,A0:59:3A:D0:64:A0,240805,nv6-C2-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,2,10.179.25.193,A0:59:3A:D0:35:C0,230430,nv6-C1-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,AP,3,10.179.25.222,00:14:5A:04:78:A3,3623-073001-1-05-00000999-2401,AP4-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,3,10.179.25.224,00:14:5A:04:7B:79,3623-073001-1-05-00001143-2401,AP3-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,3,10.179.25.233,00:14:5A:04:64:01,3623-073001-1-05-00000835-2341,AP2-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,3,10.179.25.237,00:14:5A:04:78:3B,3623-073001-1-05-00000973-2401,AP1-v1,6.10.0-0
50_6025_MAR3-B1,6025,BOX,3,10.179.25.1,7C:70:BC:70:E8:FD,box1-t25.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6025_MAR3-B1,6025,SW,3,10.179.25.185,A0:59:3A:D0:52:80,240660,nv6-D2-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,3,10.179.25.187,A0:59:3A:D0:51:60,240651,nv6-D3-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,3,10.179.25.188,A0:59:3A:D0:63:A0,240797,nv6-D1-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,AP,4,10.179.25.218,00:14:5A:04:61:B5,3623-073001-1-05-00000746-2341,AP4-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,4,10.179.25.227,00:14:5A:04:6A:FC,3623-073001-1-05-00000921-2343,AP3-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,4,10.179.25.228,00:14:5A:04:77:68,3623-073001-1-05-00000938-2401,AP2-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,4,10.179.25.240,00:14:5A:04:6A:EE,3623-073001-1-05-00000918-2343,AP1-v1,6.10.0-0
50_6025_MAR3-B1,6025,SW,4,10.179.25.189,A0:59:3A:D0:51:A0,240653,nv-E3-v3-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,4,10.179.25.190,A0:59:3A:D0:53:20,240665,nv6-E1-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,4,10.179.25.194,A0:59:3A:D0:52:C0,240662,nv-E2-v3-135,7.4.2-RC1
50_6025_MAR3-B1,6025,AP,5,,,,,
50_6025_MAR3-B1,6025,AP,5,10.179.25.220,00:14:5A:04:6A:F8,3623-073001-1-05-00000920-2343,AP4-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,5,10.179.25.234,00:14:5A:04:62:25,3623-073001-1-05-00000763-2341,AP2-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,5,10.179.25.239,00:14:5A:04:61:F5,3623-073001-1-05-00000753-2341,AP1-v1,6.10.0-0
50_6025_MAR3-B1,6025,SW,5,10.179.25.178,A0:59:3A:D0:54:A0,240677,nv6-F3-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,5,10.179.25.182,A0:59:3A:D0:55:20,240681,nv6-F1-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,5,10.179.25.191,A0:59:3A:D0:51:C0,240654,nv6-F2-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,AP,6,10.179.25.221,00:14:5A:04:64:65,3623-073001-1-05-00000860-2341,AP4-v1,unknown
50_6025_MAR3-B1,6025,AP,6,10.179.25.226,00:14:5A:04:78:6F,3623-073001-1-05-00000986-2401,AP3-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,6,10.179.25.231,00:14:5A:04:64:59,3623-073001-1-05-00000857-2341,AP2-v1,6.10.0-0
50_6025_MAR3-B1,6025,AP,6,10.179.25.235,00:14:5A:04:62:5B,3623-073001-1-05-00000775-2341,AP1-v1,6.10.0-0
50_6025_MAR3-B1,6025,SW,6,10.179.25.180,A0:59:3A:D0:53:40,240666,nv6-B1-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,6,10.179.25.184,A0:59:3A:D0:45:A0,230557,nv6-B2-v8-135,7.4.2-RC1
50_6025_MAR3-B1,6025,SW,6,10.179.25.195,A0:59:3A:D0:53:80,240668,nv6-B3-v8-135,7.4.2-RC1
50_6027_MAR3-B1,6027,AP,1,10.179.27.15,,ap1-train-6027,,
50_6027_MAR3-B1,6027,AP,1,10.179.27.16,,ap2-train-6027,,
50_6027_MAR3-B1,6027,AP,1,10.179.27.17,,ap3-train-6027,,
50_6027_MAR3-B1,6027,AP,1,10.179.27.18,,ap4-train-6027,,
50_6027_MAR3-B1,6027,SW,1,10.179.27.11,,sw1-train-6027,,
50_6027_MAR3-B1,6027,SW,1,10.179.27.12,,sw2-train-6027,,
50_6027_MAR3-B1,6027,SW,1,10.179.27.13,,sw3-train-6027,,
50_6027_MAR3-B1,6027,AP,2,10.179.27.25,,ap1-train-6027,,
50_6027_MAR3-B1,6027,AP,2,10.179.27.26,,ap2-train-6027,,
50_6027_MAR3-B1,6027,AP,2,10.179.27.27,,ap3-train-6027,,
50_6027_MAR3-B1,6027,AP,2,10.179.27.28,,ap4-train-6027,,
50_6027_MAR3-B1,6027,SW,2,10.179.27.21,,sw1-train-6027,,
50_6027_MAR3-B1,6027,SW,2,10.179.27.22,,sw2-train-6027,,
50_6027_MAR3-B1,6027,SW,2,10.179.27.23,,sw3-train-6027,,
50_6027_MAR3-B1,6027,AP,3,10.179.27.35,,ap1-train-6027,,
50_6027_MAR3-B1,6027,AP,3,10.179.27.36,,ap2-train-6027,,
50_6027_MAR3-B1,6027,AP,3,10.179.27.37,,ap3-train-6027,,
50_6027_MAR3-B1,6027,AP,3,10.179.27.38,,ap4-train-6027,,
50_6027_MAR3-B1,6027,BOX,3,10.179.27.1,,box1-train-6027,,
50_6027_MAR3-B1,6027,SW,3,10.179.27.31,,sw1-train-6027,,
50_6027_MAR3-B1,6027,SW,3,10.179.27.32,,sw2-train-6027,,
50_6027_MAR3-B1,6027,SW,3,10.179.27.33,,sw3-train-6027,,
50_6027_MAR3-B1,6027,AP,4,10.179.27.45,,ap1-train-6027,,
50_6027_MAR3-B1,6027,AP,4,10.179.27.46,,ap2-train-6027,,
50_6027_MAR3-B1,6027,AP,4,10.179.27.47,,ap3-train-6027,,
50_6027_MAR3-B1,6027,AP,4,10.179.27.48,,ap4-train-6027,,
50_6027_MAR3-B1,6027,SW,4,10.179.27.41,,sw1-train-6027,,
50_6027_MAR3-B1,6027,SW,4,10.179.27.42,,sw2-train-6027,,
50_6027_MAR3-B1,6027,SW,4,10.179.27.43,,sw3-train-6027,,
50_6027_MAR3-B1,6027,AP,5,10.179.27.55,,ap1-train-6027,,
50_6027_MAR3-B1,6027,AP,5,10.179.27.56,,ap2-train-6027,,
50_6027_MAR3-B1,6027,AP,5,10.179.27.57,,ap3-train-6027,,
50_6027_MAR3-B1,6027,AP,5,10.179.27.58,,ap4-train-6027,,
50_6027_MAR3-B1,6027,SW,5,10.179.27.51,,sw1-train-6027,,
50_6027_MAR3-B1,6027,SW,5,10.179.27.52,,sw2-train-6027,,
50_6027_MAR3-B1,6027,SW,5,10.179.27.53,,sw3-train-6027,,
50_6027_MAR3-B1,6027,AP,6,10.179.27.65,,ap1-train-6027,,
50_6027_MAR3-B1,6027,AP,6,10.179.27.66,,ap2-train-6027,,
50_6027_MAR3-B1,6027,AP,6,10.179.27.67,,ap3-train-6027,,
50_6027_MAR3-B1,6027,AP,6,10.179.27.68,,ap4-train-6027,,
50_6027_MAR3-B1,6027,SW,6,10.179.27.61,,sw1-train-6027,,
50_6027_MAR3-B1,6027,SW,6,10.179.27.62,,sw2-train-6027,,
50_6027_MAR3-B1,6027,SW,6,10.179.27.63,,sw3-train-6027,,
50_6028_MAR3-B1,6028,AP,1,10.179.28.229,00:14:5A:04:6A:8E,3623-073001-1-05-00000894-2343,AP4-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,1,10.179.28.235,00:14:5A:04:62:29,3623-073001-1-05-00000764-2341,AP2-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,1,10.179.28.236,00:14:5A:04:62:37,3623-073001-1-05-00000767-2341,AP3-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,1,10.179.28.238,00:14:5A:04:32:07,3623-073001-1-05-00000244-2245,AP1-v1,6.11.2-0
50_6028_MAR3-B1,6028,SW,1,10.179.28.187,A0:59:3A:D0:5F:C0,240766,nv6-A3-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,1,10.179.28.202,A0:59:3A:D0:52:00,240656,nv6-A2-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,1,10.179.28.207,A0:59:3A:D0:5D:E0,240751,nv6-A1-v8-137,7.4.2
50_6028_MAR3-B1,6028,AP,2,10.179.28.221,00:14:5A:04:64:BD,3623-073001-1-05-00000882-2341,AP1-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,2,10.179.28.227,00:14:5A:04:64:1D,3623-073001-1-05-00000842-2341,AP4-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,2,10.179.28.231,00:14:5A:04:64:A1,3623-073001-1-05-00000875-2341,AP3-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,2,10.179.28.234,00:14:5A:04:63:FD,3623-073001-1-05-00000834-2341,AP2-v1,6.11.2-0
50_6028_MAR3-B1,6028,SW,2,10.179.28.138,A0:59:3A:D0:58:80,240708,nv6-C2-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,2,10.179.28.178,A0:59:3A:D0:62:A0,240789,nv6-C3-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,2,10.179.28.179,A0:59:3A:D0:63:80,240796,nv6-C1-v8-137,7.4.2
50_6028_MAR3-B1,6028,AP,3,10.179.28.218,00:14:5A:04:6A:AA,3623-073001-1-05-00000901-2343,AP1-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,3,10.179.28.219,00:14:5A:04:62:1F,3623-073001-1-05-00000762-2341,AP2-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,3,10.179.28.228,00:14:5A:04:62:11,3623-073001-1-05-00000759-2341,AP4-v1,6.11.2-0
50_6028_MAR3-B1,6028,AP,3,10.179.28.232,00:14:5A:04:36:8F,3623-073001-1-05-00000336-2250,AP3-v1,6.11.2-0
50_6028_MAR3-B1,6028,BOX,3,10.179.28.1,7C:70:BC:70:D6:CB,box1-t28.dostoneu-nv6.21net.com,2025.2.1 - d79f96d8 - _,6.1.0-31-amd64
50_6028_MAR3-B1,6028,SW,3,10.179.28.139,A0:59:3A:D0:64:00,240800,nv6-D3-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,3,10.179.28.141,A0:59:3A:D0:65:20,240809,nv6-D1-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,3,10.179.28.204,A0:59:3A:D0:5B:E0,240735,nv6-D2-v8-137,7.4.2
50_6028_MAR3-B1,6028,AP,4,10.179.28.222,00:14:5A:04:1C:68,3623-073001-1-04-00000097-2206,AP3m-v1-00145a041c68,6.11.2-0
50_6028_MAR3-B1,6028,AP,4,10.179.28.223,00:14:5A:04:59:7F,3623-073001-1-05-00000736-2333,AP2m-v1-00145a04597f,6.11.2-0
50_6028_MAR3-B1,6028,AP,4,10.179.28.225,00:14:5A:04:6A:BE,3623-073001-1-05-00000906-2343,AP1m-v1-00145a046abe,6.11.2-0
50_6028_MAR3-B1,6028,AP,4,10.179.28.239,00:14:5A:04:64:79,3623-073001-1-05-00000865-2341,AP4m-v1-00145a046479,6.11.2-0
50_6028_MAR3-B1,6028,SW,4,10.179.28.186,A0:59:3A:D0:5D:80,240748,nv6-E1-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,4,10.179.28.205,A0:59:3A:D0:5E:00,240752,nv6-E3-v8-137,7.4.2
50_6028_MAR3-B1,6028,SW,4,10.179.28.208,A0:59:3A:D0:5B:80,240732,nv6-E2-v8-137,7.4.2
